record_id,record_hash,case_id,case_type,originating_station_id,district_id,state_id,record_type,sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,owner_agency,raw_record_included,synthetic_only
REC-000331,86b927c82db8f739f8424c2b,CASE-00272,WOMEN_CHILD_SAFETY,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,CASE_DIARY,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000332,f6dc1c49d5353e8c0fc3271b,CASE-00186,CYBER_FRAUD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000333,4aed89da6d83f2b742f3ba9e,CASE-00197,JUVENILE_PROTECTION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,CASE_DIARY,HIGH,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000334,16baa3e2081d8d2c21cf5879,CASE-00123,WOMEN_CHILD_SAFETY,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,VICTIM_RECORD,CLASSIFIED,true,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000335,07debdecd74e17e4c743b353,CASE-00160,MISSING_PERSON,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000336,aa4f11dd4800719359ec7aa1,CASE-00174,NARCOTICS,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000337,5a5456b695cba3207b5bffdc,CASE-00280,VIOLENT_CRIME,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,CYBERCRIME_COMPLAINT,CLASSIFIED,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000338,7321a0af5615e095dae2e2e2,CASE-00279,CYBER_FRAUD,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000339,97737c0c588710f35bffa79b,CASE-00295,WOMEN_CHILD_SAFETY,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,CASE_DIARY,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000340,4f7b0b0cacce32a385a1e42a,CASE-00220,NARCOTICS,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000341,57ec71a2140e7801543097d2,CASE-00277,MISSING_PERSON,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,FORENSIC_REPORT,HIGH,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000342,70fff4617104a1f3b3122c7c,CASE-00277,MISSING_PERSON,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,EVIDENCE_MEDIA,HIGH,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000343,121319e5c742c9826335312f,CASE-00356,NARCOTICS,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000344,88e881af6978d550ae09d130,CASE-00023,FINANCIAL_CRIME,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000345,7e2aedceb6118ffd11b5c74d,CASE-00172,GENERAL_THEFT,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,SEALED,ARCHIVED,POLICE,false,true
REC-000346,9ce8cdb605a07f0e9f3a0392,CASE-00255,FINANCIAL_CRIME,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000347,276aac543835aec95a7ad242,CASE-00315,VIOLENT_CRIME,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000348,195140358f5d31dec354aa4b,CASE-00130,VIOLENT_CRIME,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000349,a0a8de077091113ec63f9414,CASE-00203,CYBER_FRAUD,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000350,914f52ed6bc74e7b0a273b32,CASE-00021,JUVENILE_PROTECTION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,COURT_SUBMISSION,HIGH,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000351,be8cf0b2d2aedc05e13844a3,CASE-00040,MISSING_PERSON,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000352,e5302f38762e2bdba2121487,CASE-00057,MISSING_PERSON,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000353,97ed045e8ea63e1f27d280f3,CASE-00163,VIOLENT_CRIME,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000354,48b8f24e858f33e896460dc9,CASE-00131,GENERAL_THEFT,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,FORENSIC_REPORT,CLASSIFIED,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000355,baf10ec9465354fe201f4e39,CASE-00311,CYBER_FRAUD,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000356,7153ab50007993dfad81d7c5,CASE-00250,MISSING_PERSON,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ARCHIVED,POLICE,false,true
REC-000357,71bbf19d311d6a56e619166e,CASE-00208,GENERAL_THEFT,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000358,d09b3513b623ce4439f5c622,CASE-00110,NARCOTICS,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000359,1b44aa1874391eada80abe9f,CASE-00343,MISSING_PERSON,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000360,be9170f1e4ef771dd8f13b83,CASE-00314,FINANCIAL_CRIME,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000361,5ca701958e9a1da7521ce158,CASE-00170,GENERAL_THEFT,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000362,7921bc5ddad3de91e53b3781,CASE-00125,JUVENILE_PROTECTION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,FIR_SUMMARY,HIGH,false,false,true,false,SEALED,ARCHIVED,POLICE,false,true
REC-000363,168a1c2b3087fff6a8185d0d,CASE-00044,WOMEN_CHILD_SAFETY,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000364,280d55b817622116beaedf87,CASE-00340,MISSING_PERSON,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000365,df2072e9cce45f58ab9712de,CASE-00116,JUVENILE_PROTECTION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,CYBERCRIME_COMPLAINT,MEDIUM,false,false,true,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000366,aecc4eeab743055519b9afaa,CASE-00230,NARCOTICS,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000367,9d371131a92813d8a85f2a16,CASE-00069,MISSING_PERSON,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000368,f38571fab98970e83b278f4c,CASE-00076,FINANCIAL_CRIME,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,CYBERCRIME_COMPLAINT,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000369,2b2d7ab4e1a9781372404fec,CASE-00226,GENERAL_THEFT,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,FORENSIC_REPORT,CLASSIFIED,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000370,1b1414b71469f9459ee02ce9,CASE-00147,FINANCIAL_CRIME,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000371,b6253d82131a9ba998cdc6ba,CASE-00198,CYBER_FRAUD,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,COURT_SUBMISSION,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000372,47aeace697fdef02cf20af38,CASE-00033,VIOLENT_CRIME,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000373,1a967617111b9eb80520a1d6,CASE-00076,FINANCIAL_CRIME,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000374,ab08e3d48cf6370ef4f838ad,CASE-00112,NARCOTICS,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000375,e022b16efd825f345ab8030a,CASE-00078,MISSING_PERSON,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000376,dad96ab404cb3162880756ed,CASE-00240,WOMEN_CHILD_SAFETY,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,FORENSIC_REPORT,HIGH,true,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000377,81e0fd770f78046b7bd7fa18,CASE-00306,WOMEN_CHILD_SAFETY,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,COURT_SUBMISSION,MEDIUM,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000378,e41a741ff1db4f243478c8f1,CASE-00353,JUVENILE_PROTECTION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,FORENSIC_REPORT,HIGH,false,false,true,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000379,081f8b348eb32537b20fc451,CASE-00359,FINANCIAL_CRIME,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000380,a294966bbab71d6e812d21a5,CASE-00238,WOMEN_CHILD_SAFETY,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,JUVENILE_RECORD,CLASSIFIED,true,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000381,3112e0ab29be6240dec84019,CASE-00268,FINANCIAL_CRIME,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000382,4451c095fe2e4d1a159e9e35,CASE-00162,CYBER_FRAUD,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,FORENSIC_REPORT,MEDIUM,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000383,2bb01093000cff150787fcc9,CASE-00121,NARCOTICS,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000384,fe9058bed6465d20bca094d3,CASE-00181,VIOLENT_CRIME,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,EVIDENCE_MEDIA,HIGH,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000385,bc645ca847686d31b766673d,CASE-00041,CYBER_FRAUD,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000386,619c64e8eee97cc53178c989,CASE-00301,WOMEN_CHILD_SAFETY,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,JUVENILE_RECORD,CLASSIFIED,true,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000387,959023c7a7959b976063535a,CASE-00107,NARCOTICS,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000388,76eebcbd721d1571cb5fcac8,CASE-00214,GENERAL_THEFT,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,CASE_DIARY,MEDIUM,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000389,c02c0ee944942d75bb6e6167,CASE-00346,WOMEN_CHILD_SAFETY,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,VICTIM_RECORD,MEDIUM,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000390,0031d7cc69231177ee5472a8,CASE-00038,NARCOTICS,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,CASE_DIARY,CLASSIFIED,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000391,cc807e9870eb2999a5aa2981,CASE-00049,CYBER_FRAUD,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,FIR_SUMMARY,HIGH,false,false,false,false,SEALED,ARCHIVED,POLICE,false,true
REC-000392,5fdca183eefc3a91401863c7,CASE-00040,MISSING_PERSON,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,FORENSIC_REPORT,MEDIUM,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000393,1ed90992e302a5bc0272cda1,CASE-00103,NARCOTICS,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000394,865e1a4e9bd8f6f99acdf7fe,CASE-00133,JUVENILE_PROTECTION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,WITNESS_STATEMENT,HIGH,false,true,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000395,580ccae8746e99f501c78975,CASE-00274,VIOLENT_CRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,CASE_DIARY,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000396,34b21675c93019fd5a4c0262,CASE-00139,FINANCIAL_CRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000397,1fb453252f4bdc939ef6f6df,CASE-00098,MISSING_PERSON,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,FORENSIC_REPORT,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000398,a14b960f9d5b88d2544ce012,CASE-00145,VIOLENT_CRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,FIR_SUMMARY,MEDIUM,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000399,bbd8fd810d854f4bbb3a984d,CASE-00156,CYBER_FRAUD,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,SEALED,UNDER_REVIEW,POLICE,false,true
REC-000400,cbe1fd17453b68043b279572,CASE-00100,WOMEN_CHILD_SAFETY,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,EVIDENCE_MEDIA,HIGH,true,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000401,ee0077472217a89dfddd7b51,CASE-00137,MISSING_PERSON,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000402,005e2c4cc11b47aa081b9c83,CASE-00185,CYBER_FRAUD,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000403,6311a0f47a8698c4f4a12070,CASE-00337,NARCOTICS,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000404,5d20a2d5caff676d0afb5185,CASE-00122,VIOLENT_CRIME,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000405,28eb3655e909b804912a3867,CASE-00248,VIOLENT_CRIME,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,EVIDENCE_MEDIA,HIGH,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000406,33d770afa0f3663c50bb006b,CASE-00321,JUVENILE_PROTECTION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,FIR_SUMMARY,LOW,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000407,50360c189958ca7d43254c7c,CASE-00313,CYBER_FRAUD,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000408,c27231d6450095869ad898ec,CASE-00200,WOMEN_CHILD_SAFETY,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,true,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000409,27937d1ca81b65088a41774e,CASE-00186,CYBER_FRAUD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,CYBERCRIME_COMPLAINT,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000410,71f432c3cd7c3375e794a73c,CASE-00353,JUVENILE_PROTECTION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000411,34b421fa7c4bcf173b3fb1b8,CASE-00258,WOMEN_CHILD_SAFETY,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,COURT_SUBMISSION,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000412,0e1d97f5f0e6ea3b9c5ccb7f,CASE-00354,GENERAL_THEFT,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,CASE_DIARY,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000413,8fecb6c3c0ade75d415c3694,CASE-00162,CYBER_FRAUD,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000414,8860b7fefe6996797cd77884,CASE-00351,FINANCIAL_CRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000415,e21aeeb1f4ca7a4082790d31,CASE-00240,WOMEN_CHILD_SAFETY,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,WITNESS_STATEMENT,HIGH,true,true,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000416,dd426d66ef5f5ae466c5867b,CASE-00010,GENERAL_THEFT,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000417,8e1a3ca6a9114e1881bc48b7,CASE-00312,WOMEN_CHILD_SAFETY,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000418,513c9be258a43ca7947c0ca7,CASE-00053,WOMEN_CHILD_SAFETY,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,true,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000419,f918883e0652f9e5806aa095,CASE-00278,FINANCIAL_CRIME,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000420,b1d414a86aab728f35101d37,CASE-00351,FINANCIAL_CRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000421,976d2f8733581e30043bd0d1,CASE-00327,FINANCIAL_CRIME,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000422,a5868bcaec407c2284b53fec,CASE-00265,MISSING_PERSON,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000423,4d4eedc6995d8719bb69eab8,CASE-00157,GENERAL_THEFT,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000424,dbdfbc01fd0c4b39b898ed5b,CASE-00245,VIOLENT_CRIME,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,EVIDENCE_MEDIA,HIGH,false,false,false,true,SEALED,UNDER_REVIEW,POLICE,false,true
REC-000425,abad1f85154594182175139d,CASE-00139,FINANCIAL_CRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000426,be1c97c5c56e77b750e46471,CASE-00124,MISSING_PERSON,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000427,d78dafd08b73c58f991b6f3f,CASE-00115,JUVENILE_PROTECTION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,EVIDENCE_MEDIA,HIGH,false,false,true,true,OPEN,ACTIVE,POLICE,false,true
REC-000428,720bf6c497722937465299f7,CASE-00356,NARCOTICS,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ARCHIVED,POLICE,false,true
REC-000429,ebb25f911f77c3f1d4019b67,CASE-00207,GENERAL_THEFT,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000430,706262d522186a84dc851323,CASE-00144,MISSING_PERSON,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000431,ca211788ec4162bcf6922ba1,CASE-00267,VIOLENT_CRIME,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000432,b6bb8ed01f34c52b36d9c919,CASE-00250,MISSING_PERSON,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000433,b4258e3f240db05e85d23c50,CASE-00289,WOMEN_CHILD_SAFETY,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,COURT_SUBMISSION,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000434,40a93b7fe5ff4f44c4bca7cd,CASE-00343,MISSING_PERSON,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,FORENSIC_REPORT,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000435,f4bdf526b0854c5ab70a72b2,CASE-00117,VIOLENT_CRIME,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,CYBERCRIME_COMPLAINT,CLASSIFIED,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000436,9222c0ba833f5a7c57f8a24c,CASE-00170,GENERAL_THEFT,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,FIR_SUMMARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000437,d45ef8c0ab200ac9b4c7a89e,CASE-00177,MISSING_PERSON,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000438,a01b4fff545a372b8d651084,CASE-00004,WOMEN_CHILD_SAFETY,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,true,false,false,true,SEALED,ACTIVE,POLICE,false,true
REC-000439,8f79339c7d2dbf517d8d6680,CASE-00152,FINANCIAL_CRIME,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000440,97b25092037eea00eafba145,CASE-00346,WOMEN_CHILD_SAFETY,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,CASE_DIARY,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000441,2efca3bea97d54995e702601,CASE-00122,VIOLENT_CRIME,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ARCHIVED,POLICE,false,true
